 VARIABLES = X, RHO, U, T, P, PERTURBATION, error1, error2, N
ZONE I =  600, DATAPACKING=BLOCK
 2.2583333333333336E-01   2.2750000000000001E-01   2.2916666666666669E-01   2.3083333333333333E-01   2.3250000000000001E-01   2.3416666666666669E-01   2.3583333333333334E-01   2.3750000000000002E-01   2.3916666666666669E-01
 2.4083333333333334E-01   2.4250000000000002E-01   2.4416666666666667E-01   2.4583333333333335E-01   2.4750000000000003E-01   2.4916666666666668E-01   2.5083333333333335E-01   2.5250000000000000E-01   2.5416666666666671E-01
 2.5583333333333336E-01   2.5750000000000001E-01   2.5916666666666666E-01   2.6083333333333336E-01   2.6250000000000001E-01   2.6416666666666666E-01   2.6583333333333337E-01   2.6750000000000002E-01   2.6916666666666667E-01
 2.7083333333333337E-01   2.7250000000000002E-01   2.7416666666666667E-01   2.7583333333333337E-01   2.7750000000000002E-01   2.7916666666666667E-01   2.8083333333333332E-01   2.8250000000000003E-01   2.8416666666666668E-01
 2.8583333333333333E-01   2.8750000000000003E-01   2.8916666666666668E-01   2.9083333333333333E-01   2.9250000000000004E-01   2.9416666666666669E-01   2.9583333333333334E-01   2.9750000000000004E-01   2.9916666666666669E-01
 3.0083333333333334E-01   3.0250000000000005E-01   3.0416666666666670E-01   3.0583333333333335E-01   3.0750000000000000E-01   3.0916666666666670E-01   3.1083333333333335E-01   3.1250000000000000E-01   3.1416666666666671E-01
 3.1583333333333335E-01   3.1750000000000000E-01   3.1916666666666671E-01   3.2083333333333336E-01   3.2250000000000001E-01   3.2416666666666671E-01   3.2583333333333336E-01   3.2750000000000001E-01   3.2916666666666666E-01
 3.3083333333333337E-01   3.3250000000000002E-01   3.3416666666666667E-01   3.3583333333333337E-01   3.3750000000000002E-01   3.3916666666666667E-01   3.4083333333333338E-01   3.4250000000000003E-01   3.4416666666666668E-01
 3.4583333333333338E-01   3.4750000000000003E-01   3.4916666666666668E-01   3.5083333333333333E-01   3.5250000000000004E-01   3.5416666666666669E-01   3.5583333333333333E-01   3.5750000000000004E-01   3.5916666666666669E-01
 3.6083333333333334E-01   3.6250000000000004E-01   3.6416666666666669E-01   3.6583333333333334E-01   3.6750000000000005E-01   3.6916666666666670E-01   3.7083333333333335E-01   3.7250000000000000E-01   3.7416666666666670E-01
 3.7583333333333335E-01   3.7750000000000000E-01   3.7916666666666671E-01   3.8083333333333336E-01   3.8250000000000001E-01   3.8416666666666671E-01   3.8583333333333336E-01   3.8750000000000001E-01   3.8916666666666672E-01
 3.9083333333333337E-01   3.9250000000000002E-01   3.9416666666666667E-01   3.9583333333333337E-01   3.9750000000000002E-01   3.9916666666666667E-01   4.0083333333333337E-01   4.0250000000000002E-01   4.0416666666666667E-01
 4.0583333333333338E-01   4.0750000000000003E-01   4.0916666666666668E-01   4.1083333333333338E-01   4.1250000000000003E-01   4.1416666666666668E-01   4.1583333333333333E-01   4.1750000000000004E-01   4.1916666666666669E-01
 4.2083333333333334E-01   4.2250000000000004E-01   4.2416666666666669E-01   4.2583333333333334E-01   4.2750000000000005E-01   4.2916666666666670E-01   4.3083333333333335E-01   4.3250000000000005E-01   4.3416666666666670E-01
 4.3583333333333335E-01   4.3750000000000006E-01   4.3916666666666671E-01   4.4083333333333335E-01   4.4250000000000000E-01   4.4416666666666671E-01   4.4583333333333336E-01   4.4750000000000001E-01   4.4916666666666671E-01
 4.5083333333333336E-01   4.5250000000000001E-01   4.5416666666666672E-01   4.5583333333333337E-01   4.5750000000000002E-01   4.5916666666666672E-01   4.6083333333333337E-01   4.6250000000000002E-01   4.6416666666666667E-01
 4.6583333333333338E-01   4.6750000000000003E-01   4.6916666666666668E-01   4.7083333333333338E-01   4.7250000000000003E-01   4.7416666666666668E-01   4.7583333333333339E-01   4.7750000000000004E-01   4.7916666666666669E-01
 4.8083333333333339E-01   4.8250000000000004E-01   4.8416666666666669E-01   4.8583333333333334E-01   4.8750000000000004E-01   4.8916666666666669E-01   4.9083333333333334E-01   4.9250000000000005E-01   4.9416666666666670E-01
 4.9583333333333335E-01   4.9750000000000005E-01   4.9916666666666670E-01   5.0083333333333335E-01   5.0250000000000006E-01   5.0416666666666665E-01   5.0583333333333336E-01   5.0750000000000006E-01   5.0916666666666666E-01
 5.1083333333333336E-01   5.1250000000000007E-01   5.1416666666666666E-01   5.1583333333333337E-01   5.1750000000000007E-01   5.1916666666666667E-01   5.2083333333333337E-01   5.2250000000000008E-01   5.2416666666666667E-01
 5.2583333333333337E-01   5.2750000000000008E-01   5.2916666666666667E-01   5.3083333333333338E-01   5.3250000000000008E-01   5.3416666666666668E-01   5.3583333333333338E-01   5.3750000000000009E-01   5.3916666666666668E-01
 5.4083333333333339E-01   5.4249999999999998E-01   5.4416666666666669E-01   5.4583333333333339E-01   5.4749999999999999E-01   5.4916666666666669E-01   5.5083333333333340E-01   5.5249999999999999E-01   5.5416666666666670E-01
 5.5583333333333340E-01   5.5750000000000000E-01   5.5916666666666670E-01   5.6083333333333341E-01   5.6250000000000000E-01   5.6416666666666671E-01   5.6583333333333341E-01   5.6750000000000000E-01   5.6916666666666671E-01
 5.7083333333333341E-01   5.7250000000000001E-01   5.7416666666666671E-01   5.7583333333333342E-01   5.7750000000000001E-01   5.7916666666666672E-01   5.8083333333333342E-01   5.8250000000000002E-01   5.8416666666666672E-01
 5.8583333333333332E-01   5.8750000000000002E-01   5.8916666666666673E-01   5.9083333333333332E-01   5.9250000000000003E-01   5.9416666666666673E-01   5.9583333333333333E-01   5.9750000000000003E-01   5.9916666666666674E-01
 6.0083333333333333E-01   6.0250000000000004E-01   6.0416666666666674E-01   6.0583333333333333E-01   6.0750000000000004E-01   6.0916666666666675E-01   6.1083333333333334E-01   6.1250000000000004E-01   6.1416666666666675E-01
 6.1583333333333334E-01   6.1750000000000005E-01   6.1916666666666675E-01   6.2083333333333335E-01   6.2250000000000005E-01   6.2416666666666676E-01   6.2583333333333335E-01   6.2750000000000006E-01   6.2916666666666665E-01
 6.3083333333333336E-01   6.3250000000000006E-01   6.3416666666666666E-01   6.3583333333333336E-01   6.3750000000000007E-01   6.3916666666666666E-01   6.4083333333333337E-01   6.4250000000000007E-01   6.4416666666666667E-01
 6.4583333333333337E-01   6.4750000000000008E-01   6.4916666666666667E-01   6.5083333333333337E-01   6.5250000000000008E-01   6.5416666666666667E-01   6.5583333333333338E-01   6.5750000000000008E-01   6.5916666666666668E-01
 6.6083333333333338E-01   6.6250000000000009E-01   6.6416666666666668E-01   6.6583333333333339E-01   6.6750000000000009E-01   6.6916666666666669E-01   6.7083333333333339E-01   6.7250000000000010E-01   6.7416666666666669E-01
 6.7583333333333340E-01   6.7749999999999999E-01   6.7916666666666670E-01   6.8083333333333340E-01   6.8250000000000000E-01   6.8416666666666670E-01   6.8583333333333341E-01   6.8750000000000000E-01   6.8916666666666671E-01
 6.9083333333333341E-01   6.9250000000000000E-01   6.9416666666666671E-01   6.9583333333333341E-01   6.9750000000000001E-01   6.9916666666666671E-01   7.0083333333333342E-01   7.0250000000000001E-01   7.0416666666666672E-01
 7.0583333333333342E-01   7.0750000000000002E-01   7.0916666666666672E-01   7.1083333333333343E-01   7.1250000000000002E-01   7.1416666666666673E-01   7.1583333333333343E-01   7.1750000000000003E-01   7.1916666666666673E-01
 7.2083333333333333E-01   7.2250000000000003E-01   7.2416666666666674E-01   7.2583333333333333E-01   7.2750000000000004E-01   7.2916666666666674E-01   7.3083333333333333E-01   7.3250000000000004E-01   7.3416666666666675E-01
 7.3583333333333334E-01   7.3750000000000004E-01   7.3916666666666675E-01   7.4083333333333334E-01   7.4250000000000005E-01   7.4416666666666675E-01   7.4583333333333335E-01   7.4750000000000005E-01   7.4916666666666676E-01
 7.5083333333333335E-01   7.5250000000000006E-01   7.5416666666666676E-01   7.5583333333333336E-01   7.5750000000000006E-01   7.5916666666666677E-01   7.6083333333333336E-01   7.6250000000000007E-01   7.6416666666666666E-01
 7.6583333333333337E-01   7.6750000000000007E-01   7.6916666666666667E-01   7.7083333333333337E-01   7.7250000000000008E-01   7.7416666666666667E-01   7.7583333333333337E-01   7.7750000000000008E-01   7.7916666666666667E-01
 7.8083333333333338E-01   7.8250000000000008E-01   7.8416666666666668E-01   7.8583333333333338E-01   7.8750000000000009E-01   7.8916666666666668E-01   7.9083333333333339E-01   7.9250000000000009E-01   7.9416666666666669E-01
 7.9583333333333339E-01   7.9750000000000010E-01   7.9916666666666669E-01   8.0083333333333340E-01   8.0250000000000010E-01   8.0416666666666670E-01   8.0583333333333340E-01   8.0750000000000011E-01   8.0916666666666670E-01
 8.1083333333333341E-01   8.1250000000000000E-01   8.1416666666666671E-01   8.1583333333333341E-01   8.1750000000000000E-01   8.1916666666666671E-01   8.2083333333333341E-01   8.2250000000000001E-01   8.2416666666666671E-01
 8.2583333333333342E-01   8.2750000000000001E-01   8.2916666666666672E-01   8.3083333333333342E-01   8.3250000000000002E-01   8.3416666666666672E-01   8.3583333333333343E-01   8.3750000000000002E-01   8.3916666666666673E-01
 8.4083333333333343E-01   8.4250000000000003E-01   8.4416666666666673E-01   8.4583333333333344E-01   8.4750000000000003E-01   8.4916666666666674E-01   8.5083333333333344E-01   8.5250000000000004E-01   8.5416666666666674E-01
 8.5583333333333333E-01   8.5750000000000004E-01   8.5916666666666675E-01   8.6083333333333334E-01   8.6250000000000004E-01   8.6416666666666675E-01   8.6583333333333334E-01   8.6750000000000005E-01   8.6916666666666675E-01
 8.7083333333333335E-01   8.7250000000000005E-01   8.7416666666666676E-01   8.7583333333333335E-01   8.7750000000000006E-01   8.7916666666666676E-01   8.8083333333333336E-01   8.8250000000000006E-01   8.8416666666666677E-01
 8.8583333333333336E-01   8.8750000000000007E-01   8.8916666666666677E-01   8.9083333333333337E-01   8.9250000000000007E-01   8.9416666666666678E-01   8.9583333333333337E-01   8.9750000000000008E-01   8.9916666666666667E-01
 9.0083333333333337E-01   9.0250000000000008E-01   9.0416666666666667E-01   9.0583333333333338E-01   9.0750000000000008E-01   9.0916666666666668E-01   9.1083333333333338E-01   9.1250000000000009E-01   9.1416666666666668E-01
